105899,0,0.255988,Martin,Cuevas
104628,0,0.251619,Alexander,Kudryavtsev
106232,0,0.251545,Roberto,Cid
103875,0,0.249781,Anoosha,Shahgholi
111181,0,0.248014,Pruchya,Isarow
105587,0,0.246326,Tom,Kocevar Desman
104672,0,0.245199,Vincent,Millot
111167,0,0.231042,Ugo,Nastasi
104736,0,0.230651,Farrukh,Dustov
109257,0,0.225756,Ignaci,Roca
111578,0,0.224107,Stefan,Kozlov
122669,0,0.220823,Juan Pablo,Varillas Patino Samudio
104656,0,0.218629,Haydn,Lewis
108786,0,0.21504,Seanon,Williams
106100,0,0.208117,Micke,Kontinen
105909,0,0.199841,Sam,Barry
145023,0,0.198024,Maxim,Bulat
104216,0,0.188397,Maximo,Gonzalez
106065,0.142857,0.183087,Marco,Cecchinato
104433,0,0.163849,Frank,Dancevic
